,accentcity,city,country,geopoint,latitude,longitude,population,region,point_count
46579,Norwood,norwood,us,"[42.1944444, -71.2]",42.1944444,-71.2,28625.0,MA,6
46662,Millbury,millbury,us,"[42.1938889, -71.7605556]",42.1938889,-71.7605556,13606.0,MA,3
46649,Medfield,medfield,us,"[42.1875, -71.3069444]",42.1875,-71.3069444,14846.0,MA,3
30979,Highland Park,highland park,us,"[42.1816667, -87.8002778]",42.1816667,-87.8002778,31403.0,IL,7
30988,Lake in the Hills,lake in the hills,us,"[42.1816667, -88.3302778]",42.1816667,-88.3302778,28541.0,IL,6
58063,Riverview,riverview,us,"[42.1741667, -83.1794444]",42.1741667,-83.1794444,12762.0,MI,3
31038,Deerfield,deerfield,us,"[42.1711111, -87.8444444]",42.1711111,-87.8444444,19618.0,IL,4
31055,Huntley,huntley,us,"[42.1680556, -88.4280556]",42.1680556,-88.4280556,16700.0,IL,4
30982,Algonquin,algonquin,us,"[42.1655556, -88.2941667]",42.1655556,-88.2941667,30394.0,IL,7
46568,Randolph,randolph,us,"[42.1625, -71.0416667]",42.1625,-71.0416667,30768.0,MA,7
46685,Norwell,norwell,us,"[42.1616667, -70.7944444]",42.1616667,-70.7944444,10581.0,MA,3
46603,Ludlow,ludlow,us,"[42.16, -72.4763889]",42.16,-72.4763889,22201.0,MA,5
46606,Canton,canton,us,"[42.1583333, -71.1452778]",42.1583333,-71.1452778,21679.0,MA,5
46624,Palmer,palmer,us,"[42.1583333, -72.3291667]",42.1583333,-72.3291667,18261.0,MA,4
46682,Holbrook,holbrook,us,"[42.155, -71.0091667]",42.155,-71.0091667,10876.0,MA,3
31125,Barrington,barrington,us,"[42.1538889, -88.1361111]",42.1538889,-88.1361111,10157.0,IL,3
30950,Buffalo Grove,buffalo grove,us,"[42.1513889, -87.9597222]",42.1513889,-87.9597222,43281.0,IL,9
46657,Northbridge,northbridge,us,"[42.1513889, -71.65]",42.1513889,-71.65,14061.0,MA,3
46691,Sutton,sutton,us,"[42.15, -71.7633333]",42.15,-71.7633333,9215.0,MA,2
46534,Chicopee,chicopee,us,"[42.1486111, -72.6083333]",42.1486111,-72.6083333,55179.0,MA,12
82854,Corning,corning,us,"[42.1427778, -77.055]",42.1427778,-77.055,10451.0,NY,3
46565,Walpole,walpole,us,"[42.1416667, -71.25]",42.1416667,-71.25,32670.0,MA,7
46666,Medway,medway,us,"[42.1416667, -71.3972222]",42.1416667,-71.3972222,13042.0,MA,3
46578,Milford,milford,us,"[42.1397222, -71.5166667]",42.1397222,-71.5166667,28631.0,MA,6
58043,Trenton,trenton,us,"[42.1394444, -83.1783333]",42.1394444,-83.1783333,19604.0,MI,4
30968,Wheeling,wheeling,us,"[42.1391667, -87.9288889]",42.1391667,-87.9288889,35815.0,IL,8
58062,Woodhaven,woodhaven,us,"[42.1388889, -83.2416667]",42.1388889,-83.2416667,12917.0,MI,3
46669,Charlton,charlton,us,"[42.1355556, -71.9705556]",42.1355556,-71.9705556,12764.0,MA,3
46626,Rockland,rockland,us,"[42.1305556, -70.9166667]",42.1305556,-70.9166667,17982.0,MA,4
96487,Erie,erie,us,"[42.1291667, -80.0852778]",42.1291667,-80.0852778,99801.0,PA,20
58075,Grosse Ile,grosse ile,us,"[42.1291667, -83.1444444]",42.1291667,-83.1444444,11361.0,MI,3
30971,Northbrook,northbrook,us,"[42.1275, -87.8288889]",42.1275,-87.8288889,34322.0,IL,7
46546,Westfield,westfield,us,"[42.125, -72.75]",42.125,-72.75,40932.0,MA,9
46583,Stoughton,stoughton,us,"[42.125, -71.1027778]",42.125,-71.1027778,26915.0,MA,6
46612,Wilbraham,wilbraham,us,"[42.1236111, -72.4319444]",42.1236111,-72.4319444,20883.0,MA,5
46593,Sharon,sharon,us,"[42.1236111, -71.1791667]",42.1236111,-71.1791667,24066.0,MA,5
30967,Carpentersville,carpentersville,us,"[42.1211111, -88.2577778]",42.1211111,-88.2577778,36834.0,IL,8
46686,Norfolk,norfolk,us,"[42.1194444, -71.3255556]",42.1194444,-71.3255556,10386.0,MA,3
46627,Oxford,oxford,us,"[42.1166667, -71.8652778]",42.1166667,-71.8652778,17746.0,MA,4
58078,Benton Harbor,benton harbor,us,"[42.1166667, -86.4541667]",42.1166667,-86.4541667,10893.0,MI,3
82814,Johnson City,johnson city,us,"[42.1155556, -75.9591667]",42.1155556,-75.9591667,15006.0,NY,4
46636,Hanover,hanover,us,"[42.1130556, -70.8125]",42.1130556,-70.8125,16906.0,MA,4
82847,Endwell,endwell,us,"[42.1127778, -76.0213889]",42.1127778,-76.0213889,11219.0,NY,3
30934,Palatine,palatine,us,"[42.1102778, -88.0341667]",42.1102778,-88.0341667,67828.0,IL,14
31100,Winnetka,winnetka,us,"[42.1080556, -87.7358333]",42.1080556,-87.7358333,12284.0,IL,3
46581,West Springfield,west springfield,us,"[42.1069444, -72.6208333]",42.1069444,-72.6208333,27912.0,MA,6
46632,Abington,abington,us,"[42.1047222, -70.9458333]",42.1047222,-70.9458333,17374.0,MA,4
46515,Springfield,springfield,us,"[42.1013889, -72.5902778]",42.1013889,-72.5902778,152227.0,MA,31
82707,Binghamton,binghamton,us,"[42.0986111, -75.9183333]",42.0986111,-75.9183333,45480.0,NY,10
82830,Endicott,endicott,us,"[42.0983333, -76.0497222]",42.0983333,-76.0497222,12802.0,NY,3
82727,Jamestown,jamestown,us,"[42.0969444, -79.2355556]",42.0969444,-79.2355556,30077.0,NY,7
29732,Preston,preston,us,"[42.0963889, -111.8758333]",42.0963889,-111.8758333,4957.0,ID,1
31056,Prospect Heights,prospect heights,us,"[42.0952778, -87.9375]",42.0952778,-87.9375,16562.0,IL,4
46547,Marshfield,marshfield,us,"[42.0916667, -70.7061111]",42.0916667,-70.7061111,40849.0,MA,9
82728,Elmira,elmira,us,"[42.0897222, -76.8080556]",42.0897222,-76.8080556,30026.0,NY,7
30930,Arlington Heights,arlington heights,us,"[42.0883333, -87.9805556]",42.0883333,-87.9805556,74995.0,IL,15
31009,Rolling Meadows,rolling meadows,us,"[42.0841667, -88.0130556]",42.0841667,-88.0130556,24003.0,IL,5
46570,Franklin,franklin,us,"[42.0833333, -71.3972222]",42.0833333,-71.3972222,30636.0,MA,7
46518,Brockton,brockton,us,"[42.0833333, -71.0188889]",42.0833333,-71.0188889,94881.0,MA,19
46653,Whitman,whitman,us,"[42.0805556, -70.9361111]",42.0805556,-70.9361111,14495.0,MA,3
82816,Olean,olean,us,"[42.0775, -78.43]",42.0775,-78.43,14823.0,NY,3
46670,Uxbridge,uxbridge,us,"[42.0772222, -71.63]",42.0772222,-71.63,12614.0,MA,3
46647,Hanson,hanson,us,"[42.075, -70.8805556]",42.075,-70.8805556,15315.0,MA,4
46617,Southbridge,southbridge,us,"[42.075, -72.0338889]",42.075,-72.0338889,19030.0,MA,4
30994,Wilmette,wilmette,us,"[42.0722222, -87.7227778]",42.0722222,-87.7227778,26871.0,IL,6
46625,Pembroke,pembroke,us,"[42.0713889, -70.8097222]",42.0713889,-70.8097222,18041.0,MA,4
30947,Glenview,glenview,us,"[42.0697222, -87.7877778]",42.0697222,-87.7877778,46539.0,IL,10
46577,Agawam,agawam,us,"[42.0694444, -72.6152778]",42.0694444,-72.6152778,28761.0,MA,6
46679,Wrentham,wrentham,us,"[42.0666667, -71.3286111]",42.0666667,-71.3286111,11251.0,MA,3
30938,Mount Prospect,mount prospect,us,"[42.0663889, -87.9372222]",42.0663889,-87.9372222,55303.0,IL,12
27575,Carroll,carroll,us,"[42.0658333, -94.8666667]",42.0658333,-94.8666667,9941.0,IA,2
46600,Foxborough,foxborough,us,"[42.0652778, -71.2483333]",42.0652778,-71.2483333,22733.0,MA,5
137987,Torrington,torrington,us,"[42.065, -104.1811111]",42.065,-104.1811111,5483.0,WY,2
46648,East Longmeadow,east longmeadow,us,"[42.0644444, -72.5130556]",42.0644444,-72.5130556,15102.0,MA,4
27567,Boone,boone,us,"[42.0597222, -93.88]",42.0597222,-93.88,12802.0,IA,3
46690,Southwick,southwick,us,"[42.0547222, -72.7708333]",42.0547222,-72.7708333,9444.0,MA,2
46618,Webster,webster,us,"[42.05, -71.8805556]",42.05,-71.8805556,19028.0,MA,4
46645,Longmeadow,longmeadow,us,"[42.05, -72.5833333]",42.05,-72.5833333,15699.0,MA,4
27559,Marshalltown,marshalltown,us,"[42.0494444, -92.9077778]",42.0494444,-92.9077778,25554.0,IA,6
46680,Dudley,dudley,us,"[42.045, -71.9305556]",42.045,-71.9305556,11165.0,MA,3
30944,Hoffman Estates,hoffman estates,us,"[42.0427778, -88.0797222]",42.0427778,-88.0797222,50541.0,IL,11
46582,Duxbury,duxbury,us,"[42.0416667, -70.6727778]",42.0416667,-70.6727778,27695.0,MA,6
30929,Evanston,evanston,us,"[42.0411111, -87.69]",42.0411111,-87.69,75311.0,IL,16
31015,Morton Grove,morton grove,us,"[42.0405556, -87.7825]",42.0405556,-87.7825,22968.0,IL,5
30924,Elgin,elgin,us,"[42.0372222, -88.2811111]",42.0372222,-88.2811111,98586.0,IL,20
27548,Ames,ames,us,"[42.0347222, -93.6197222]",42.0347222,-93.6197222,56606.0,IA,12
27554,Marion,marion,us,"[42.0341667, -91.5975]",42.0341667,-91.5975,30785.0,IA,7
46659,East Bridgewater,east bridgewater,us,"[42.0333333, -70.9597222]",42.0333333,-70.9597222,14021.0,MA,3
30935,Skokie,skokie,us,"[42.0333333, -87.7333333]",42.0333333,-87.7333333,64227.0,IL,13
30941,Des Plaines,des plaines,us,"[42.0333333, -87.8833333]",42.0333333,-87.8833333,54067.0,IL,11
30931,Schaumburg,schaumburg,us,"[42.0333333, -88.0833333]",42.0333333,-88.0833333,73451.0,IL,15
46597,Mansfield,mansfield,us,"[42.0333333, -71.2194444]",42.0333333,-71.2194444,23380.0,MA,5
76117,Norfolk,norfolk,us,"[42.0283333, -97.4166667]",42.0283333,-97.4166667,24094.0,NE,5
30962,Streamwood,streamwood,us,"[42.0255556, -88.1783333]",42.0255556,-88.1783333,37625.0,IL,8
46595,Easton,easton,us,"[42.0244444, -71.1291667]",42.0244444,-71.1291667,23459.0,MA,5
30984,Niles,niles,us,"[42.0188889, -87.8027778]",42.0188889,-87.8027778,29765.0,IL,6
46692,Blackstone,blackstone,us,"[42.0177778, -71.5416667]",42.0177778,-71.5416667,9163.0,MA,2
30966,Park Ridge,park ridge,us,"[42.0111111, -87.8405556]",42.0111111,-87.8405556,37034.0,IL,8
27541,Cedar Rapids,cedar rapids,us,"[42.0083333, -91.6438889]",42.0083333,-91.6438889,122945.0,IA,25
31101,Lincolnwood,lincolnwood,us,"[42.0044444, -87.73]",42.0044444,-87.73,12148.0,IL,3
30972,Elk Grove Village,elk grove village,us,"[42.0038889, -87.9702778]",42.0038889,-87.9702778,34261.0,IL,7
104956,Woonsocket,woonsocket,us,"[42.0027778, -71.5152778]",42.0027778,-71.5152778,45839.0,RI,10
30965,Hanover Park,hanover park,us,"[41.9994444, -88.145]",41.9994444,-88.145,37083.0,IL,8
30961,Bartlett,bartlett,us,"[41.995, -88.1855556]",41.995,-88.1855556,38269.0,IL,8
46646,Kingston,kingston,us,"[41.9944444, -70.725]",41.9944444,-70.725,15658.0,MA,4
31022,South Elgin,south elgin,us,"[41.9941667, -88.2922222]",41.9941667,-88.2922222,22341.0,IL,5
46556,Bridgewater,bridgewater,us,"[41.9902778, -70.9755556]",41.9902778,-70.9755556,36525.0,MA,8
31079,Sycamore,sycamore,us,"[41.9888889, -88.6866667]",41.9888889,-88.6866667,14145.0,IL,3
16331,Somers,somers,us,"[41.9852778, -72.4466667]",41.9852778,-72.4466667,11291.0,CT,3
31013,Roselle,roselle,us,"[41.9847222, -88.0797222]",41.9847222,-88.0797222,23119.0,IL,5
16329,Stafford,stafford,us,"[41.9847222, -72.2894444]",41.9847222,-72.2894444,12029.0,CT,3
104958,Cumberland,cumberland,us,"[41.9666667, -71.4333333]",41.9666667,-71.4333333,34843.0,RI,7
104974,North Smithfield,north smithfield,us,"[41.9666667, -71.55]",41.9666667,-71.55,11212.0,RI,3
46614,Norton,norton,us,"[41.9666667, -71.1875]",41.9666667,-71.1875,19808.0,MA,4
31078,Norridge,norridge,us,"[41.9633333, -87.8272222]",41.9633333,-87.8272222,14157.0,IL,3
31086,Wood Dale,wood dale,us,"[41.9633333, -87.9788889]",41.9633333,-87.9788889,13316.0,IL,3
16338,Thompson,thompson,us,"[41.9586111, -71.8630556]",41.9586111,-71.8630556,9358.0,CT,2
46521,Plymouth,plymouth,us,"[41.9583333, -70.6677778]",41.9583333,-70.6677778,90615.0,MA,19
31026,Bloomingdale,bloomingdale,us,"[41.9575, -88.0808333]",41.9575,-88.0808333,21747.0,IL,5
31109,Schiller Park,schiller park,us,"[41.9558333, -87.8708333]",41.9558333,-87.8708333,11471.0,IL,3
96579,Bradford,bradford,us,"[41.9558333, -78.6441667]",41.9558333,-78.6441667,8611.0,PA,2
104981,Pascoag,pascoag,us,"[41.9555556, -71.7027778]",41.9555556,-71.7027778,4716.0,RI,1
31033,Bensenville,bensenville,us,"[41.955, -87.94]",41.955,-87.94,20496.0,IL,5
46664,Raynham,raynham,us,"[41.9486111, -71.0736111]",41.9486111,-71.0736111,13153.0,MA,3
88661,Conneaut,conneaut,us,"[41.9475, -80.5544444]",41.9475,-80.5544444,13064.0,OH,3
46541,Attleboro,attleboro,us,"[41.9444444, -71.2861111]",41.9444444,-71.2861111,44271.0,MA,9
58079,Coldwater,coldwater,us,"[41.9402778, -85.0005556]",41.9402778,-85.0005556,10864.0,MI,3
31047,Franklin Park,franklin park,us,"[41.9352778, -87.8655556]",41.9352778,-87.8655556,18728.0,IL,4
30963,Addison,addison,us,"[41.9316667, -87.9888889]",41.9316667,-87.9888889,37394.0,IL,8
30949,DeKalb,dekalb,us,"[41.9294444, -88.7502778]",41.9294444,-88.7502778,43383.0,IL,9
16328,Windsor Locks,windsor locks,us,"[41.9291667, -72.6277778]",41.9291667,-72.6277778,12138.0,CT,3
82753,Kingston,kingston,us,"[41.9269444, -73.9977778]",41.9269444,-73.9977778,23174.0,NY,5
31122,River Grove,river grove,us,"[41.9258333, -87.8358333]",41.9258333,-87.8358333,10278.0,IL,3
31130,Rochelle,rochelle,us,"[41.9238889, -89.0686111]",41.9238889,-89.0686111,9686.0,IL,2
104964,Smithfield,smithfield,us,"[41.9219444, -71.55]",41.9219444,-71.55,21872.0,RI,5
31006,Elmwood Park,elmwood park,us,"[41.9211111, -87.8091667]",41.9211111,-87.8091667,24418.0,IL,5
31107,Northlake,northlake,us,"[41.9172222, -87.8955556]",41.9172222,-87.8955556,11497.0,IL,3
58040,Monroe,monroe,us,"[41.9163889, -83.3977778]",41.9163889,-83.3977778,21076.0,MI,5
16341,Putnam,putnam,us,"[41.915, -71.9094444]",41.915,-71.9094444,9111.0,CT,2
30970,Saint Charles,saint charles,us,"[41.9141667, -88.3086111]",41.9141667,-88.3086111,34485.0,IL,7
30956,Carol Stream,carol stream,us,"[41.9125, -88.1347222]",41.9125,-88.1347222,39839.0,IL,8
30973,Glendale Heights,glendale heights,us,"[41.9102778, -88.0716667]",41.9102778,-88.0716667,33047.0,IL,7
104972,Valley Falls,valley falls,us,"[41.9066667, -71.3911111]",41.9066667,-71.3911111,12048.0,RI,3
16319,Ellington,ellington,us,"[41.9038889, -72.4702778]",41.9038889,-72.4702778,14693.0,CT,3
31014,Melrose Park,melrose park,us,"[41.9005556, -87.8566667]",41.9005556,-87.8566667,23054.0,IL,5
46531,Taunton,taunton,us,"[41.9, -71.0902778]",41.9,-71.0902778,57160.0,MA,12
30948,Elmhurst,elmhurst,us,"[41.8994444, -87.9402778]",41.8994444,-87.9402778,45060.0,IL,10
31111,River Forest,river forest,us,"[41.8977778, -87.8138889]",41.8977778,-87.8138889,11238.0,IL,3
58036,Adrian,adrian,us,"[41.8975, -84.0372222]",41.8975,-84.0372222,22704.0,MI,5
104965,Central Falls,central falls,us,"[41.8905556, -71.3927778]",41.8905556,-71.3927778,19509.0,RI,4
31017,Villa Park,villa park,us,"[41.8897222, -87.9888889]",41.8897222,-87.9888889,22868.0,IL,5
31010,Geneva,geneva,us,"[41.8875, -88.3052778]",41.8875,-88.3052778,23974.0,IL,5
30945,Oak Park,oak park,us,"[41.885, -87.7844444]",41.885,-87.7844444,49509.0,IL,10
30997,West Chicago,west chicago,us,"[41.8847222, -88.2038889]",41.8847222,-88.2038889,26014.0,IL,6
46674,Carver,carver,us,"[41.8833333, -70.7630556]",41.8833333,-70.7630556,11718.0,MA,3
31037,Bellwood,bellwood,us,"[41.8813889, -87.8830556]",41.8813889,-87.8830556,19751.0,IL,4
30951,Lombard,lombard,us,"[41.88, -88.0077778]",41.88,-88.0077778,42836.0,IL,9
31067,Forest Park,forest park,us,"[41.8794444, -87.8136111]",41.8794444,-87.8136111,15171.0,IL,4
30998,Maywood,maywood,us,"[41.8791667, -87.8430556]",41.8791667,-87.8430556,25872.0,IL,6
104954,Pawtucket,pawtucket,us,"[41.8786111, -71.3830556]",41.8786111,-71.3830556,74965.0,RI,15
30993,Glen Ellyn,glen ellyn,us,"[41.8775, -88.0669444]",41.8775,-88.0669444,27276.0,IL,6
16318,Tolland,tolland,us,"[41.8713889, -72.3691667]",41.8713889,-72.3691667,14891.0,CT,3
104975,Greenville,greenville,us,"[41.8711111, -71.5525]",41.8711111,-71.5525,8964.0,RI,2
76122,Scottsbluff,scottsbluff,us,"[41.8666667, -103.6666667]",41.8666667,-103.6666667,14869.0,NE,3
30940,Wheaton,wheaton,us,"[41.8661111, -88.1069444]",41.8661111,-88.1069444,54545.0,IL,11
88608,Ashtabula,ashtabula,us,"[41.865, -80.79]",41.865,-80.79,20027.0,OH,5
31128,Winfield,winfield,us,"[41.8616667, -88.1608333]",41.8616667,-88.1608333,9802.0,IL,2
104982,Foster,foster,us,"[41.8536111, -71.7586111]",41.8536111,-71.7586111,4598.0,RI,1
30942,Berwyn,berwyn,us,"[41.8505556, -87.7936111]",41.8505556,-87.7936111,51376.0,IL,11
31059,Westchester,westchester,us,"[41.8505556, -87.8819444]",41.8505556,-87.8819444,16434.0,IL,4
104959,North Providence,north providence,us,"[41.85, -71.4666667]",41.85,-71.4666667,33835.0,RI,7
30989,Batavia,batavia,us,"[41.85, -88.3125]",41.85,-88.3125,28175.0,IL,6
30917,Chicago,chicago,us,"[41.85, -87.65]",41.85,-87.65,2841952.0,IL,569
46684,Lakeville,lakeville,us,"[41.8458333, -70.95]",41.8458333,-70.95,10787.0,MA,3
30926,Cicero,cicero,us,"[41.8455556, -87.7538889]",41.8455556,-87.7538889,81184.0,IL,17
27556,Clinton,clinton,us,"[41.8444444, -90.1886111]",41.8444444,-90.1886111,27294.0,IA,6
96572,Warren,warren,us,"[41.8438889, -79.1452778]",41.8438889,-79.1452778,9569.0,PA,2
46677,Rehoboth,rehoboth,us,"[41.8402778, -71.25]",41.8402778,-71.25,11486.0,MA,3
31073,Dixon,dixon,us,"[41.8388889, -89.4794444]",41.8388889,-89.4794444,14869.0,IL,3
31090,La Grange Park,la grange park,us,"[41.8347222, -87.8616667]",41.8347222,-87.8616667,12840.0,IL,3
58069,Niles,niles,us,"[41.8297222, -86.2541667]",41.8297222,-86.2541667,11739.0,MI,3
104951,Providence,providence,us,"[41.8238889, -71.4133333]",41.8238889,-71.4133333,177595.0,RI,36
31045,Brookfield,brookfield,us,"[41.8238889, -87.8516667]",41.8238889,-87.8516667,18908.0,IL,4
16297,Vernon,vernon,us,"[41.8186111, -72.48]",41.8186111,-72.48,30064.0,CT,7
31087,Warrenville,warrenville,us,"[41.8177778, -88.1733333]",41.8177778,-88.1733333,13179.0,IL,3
104955,East Providence,east providence,us,"[41.8136111, -71.3705556]",41.8136111,-71.3705556,50453.0,RI,11
31118,Lyons,lyons,us,"[41.8133333, -87.8180556]",41.8133333,-87.8180556,10667.0,IL,3
31096,Western Springs,western springs,us,"[41.8097222, -87.9005556]",41.8097222,-87.9005556,12446.0,IL,3
30946,Downers Grove,downers grove,us,"[41.8088889, -88.0111111]",41.8088889,-88.0111111,49504.0,IL,10
16332,Storrs,storrs,us,"[41.8083333, -72.25]",41.8083333,-72.25,10684.0,CT,3
46661,Seekonk,seekonk,us,"[41.8083333, -71.3375]",41.8083333,-71.3375,13966.0,MA,3
31077,North Aurora,north aurora,us,"[41.8061111, -88.3272222]",41.8061111,-88.3272222,14447.0,IL,3
31062,La Grange,la grange,us,"[41.805, -87.8691667]",41.805,-87.8691667,15717.0,IL,4
31027,Lisle,lisle,us,"[41.8011111, -88.0747222]",41.8011111,-88.0747222,21665.0,IL,5
31049,Hinsdale,hinsdale,us,"[41.8008333, -87.9369444]",41.8008333,-87.9369444,18229.0,IL,4
16295,Torrington,torrington,us,"[41.8005556, -73.1216667]",41.8005556,-73.1216667,36000.0,CT,8
58076,Sturgis,sturgis,us,"[41.7991667, -85.4191667]",41.7991667,-85.4191667,11081.0,MI,3
31002,Westmont,westmont,us,"[41.7958333, -87.9755556]",41.7958333,-87.9755556,24552.0,IL,5
137985,Rawlins,rawlins,us,"[41.7911111, -107.2380556]",41.7911111,-107.2380556,8533.0,WY,2
31069,Sterling,sterling,us,"[41.7886111, -89.6961111]",41.7886111,-89.6961111,15106.0,IL,4
31121,Summit,summit,us,"[41.7880556, -87.8102778]",41.7880556,-87.8102778,10312.0,IL,3
30920,Naperville,naperville,us,"[41.7858333, -88.1472222]",41.7858333,-88.1472222,143850.0,IL,29
16290,East Hartford,east hartford,us,"[41.7822222, -72.6125]",41.7822222,-72.6125,50160.0,CT,11
31135,Rock Falls,rock falls,us,"[41.7797222, -89.6888889]",41.7797222,-89.6888889,9374.0,IL,2
104953,Cranston,cranston,us,"[41.7797222, -71.4377778]",41.7797222,-71.4377778,82926.0,RI,17
16326,Coventry,coventry,us,"[41.77, -72.3055556]",41.77,-72.3055556,12428.0,CT,3
46619,Somerset,somerset,us,"[41.7694444, -71.1291667]",41.7694444,-71.1291667,18943.0,MA,4
16274,Hartford,hartford,us,"[41.7636111, -72.6855556]",41.7636111,-72.6855556,124019.0,CT,25
46608,Wareham,wareham,us,"[41.7625, -70.7222222]",41.7625,-70.7222222,21478.0,MA,5
16280,West Hartford,west hartford,us,"[41.7619444, -72.7425]",41.7619444,-72.7425,66610.0,CT,14
30918,Aurora,aurora,us,"[41.7605556, -88.32]",41.7605556,-88.32,174276.0,IL,35
46555,Brewster,brewster,us,"[41.76, -70.0833333]",41.76,-70.0833333,37107.0,MA,8
46557,Sandwich,sandwich,us,"[41.7588889, -70.4944444]",41.7588889,-70.4944444,34886.0,MA,7
34588,Granger,granger,us,"[41.7533333, -86.1108333]",41.7533333,-86.1108333,32749.0,IN,7
31019,Darien,darien,us,"[41.7519444, -87.9738889]",41.7519444,-87.9738889,22677.0,IL,5
31068,Bridgeview,bridgeview,us,"[41.75, -87.8041667]",41.75,-87.8041667,15126.0,IL,4
31115,Burr Ridge,burr ridge,us,"[41.7488889, -87.9183333]",41.7488889,-87.9183333,10938.0,IL,3
46640,Swansea,swansea,us,"[41.7480556, -71.1902778]",41.7480556,-71.1902778,16525.0,MA,4
16343,Litchfield,litchfield,us,"[41.7472222, -73.1891667]",41.7472222,-73.1891667,409.0,CT,1
30969,Woodridge,woodridge,us,"[41.7469444, -88.0502778]",41.7469444,-88.0502778,34500.0,IL,7
31092,Justice,justice,us,"[41.7444444, -87.8377778]",41.7444444,-87.8377778,12691.0,IL,3
27578,Grinnell,grinnell,us,"[41.7430556, -92.7222222]",41.7430556,-92.7222222,9312.0,IA,2
46559,Bourne,bourne,us,"[41.7411111, -70.5994444]",41.7411111,-70.5994444,34065.0,MA,7
104970,Barrington,barrington,us,"[41.7405556, -71.3091667]",41.7405556,-71.3091667,16669.0,RI,4
120238,Logan,logan,us,"[41.7355556, -111.8336111]",41.7355556,-111.8336111,44838.0,UT,9
46584,Dennis,dennis,us,"[41.7352778, -70.1944444]",41.7352778,-70.1944444,26780.0,MA,6
30991,Burbank,burbank,us,"[41.7338889, -87.7794444]",41.7338889,-87.7794444,28020.0,IL,6
104973,Warren,warren,us,"[41.7302778, -71.2830556]",41.7302778,-71.2830556,11280.0,RI,3
27551,Ankeny,ankeny,us,"[41.7297222, -93.6055556]",41.7297222,-93.6055556,33916.0,IA,7
31084,Hickory Hills,hickory hills,us,"[41.7255556, -87.825]",41.7255556,-87.825,13601.0,IL,3
88625,Painesville,painesville,us,"[41.7244444, -81.2458333]",41.7244444,-81.2458333,17251.0,OH,4
31035,Evergreen Park,evergreen park,us,"[41.7205556, -87.7016667]",41.7205556,-87.7016667,20139.0,IL,5
88614,Sylvania,sylvania,us,"[41.7188889, -83.7130556]",41.7188889,-83.7130556,19141.0,OH,4
16302,Wethersfield,wethersfield,us,"[41.7141667, -72.6530556]",41.7141667,-72.6530556,27104.0,CT,6
30939,Oak Lawn,oak lawn,us,"[41.7108333, -87.7580556]",41.7108333,-87.7580556,54767.0,IL,11
16313,Willimantic,willimantic,us,"[41.7105556, -72.2086111]",41.7105556,-72.2086111,16686.0,CT,4
