,zip_code,y-2016,lat,lon,major_city,radius_in_miles,state
9588,30030,27549,33.77,-84.29,Decatur,2,GA
9589,30032,48724,33.75,-84.27,Decatur,3,GA
9590,30033,31511,33.82,-84.29,Decatur,3,GA
9591,30034,44266,33.69,-84.25,Decatur,4,GA
9592,30035,21385,33.73,-84.2,Decatur,3,GA
9593,30038,42433,33.66,-84.14,Lithonia,5,GA
9594,30039,44632,33.8,-84.03,Snellville,5,GA
9595,30040,64312,34.2,-84.2,Cumming,7,GA
9596,30041,59660,34.2,-84.1,Cumming,11,GA
9597,30043,87045,34.01,-84.01,Lawrenceville,6,GA
9598,30044,87791,33.92,-84.07,Lawrenceville,5,GA
9599,30045,35075,33.93,-83.92,Lawrenceville,6,GA
9600,30046,36549,33.95,-84,Lawrenceville,4,GA
9601,30047,64431,33.87,-84.11,Lilburn,5,GA
9602,30052,62755,33.8,-83.9,Loganville,8,GA
9603,30054,11260,33.68,-83.86,Oxford,6,GA
9604,30055,2780,33.5,-83.7,Mansfield,10,GA
9605,30056,2322,33.5,-83.65,Newborn,6,GA
9606,30058,54918,33.74,-84.1,Lithonia,5,GA
9607,30060,38472,33.93,-84.54,Marietta,6,GA
9608,30062,65557,34,-84.47,Marietta,5,GA
9609,30064,47949,33.93,-84.62,Marietta,5,GA
9610,30066,53666,34.02,-84.5,Marietta,5,GA
9611,30067,48404,33.93,-84.46,Marietta,4,GA
9612,30068,31968,33.97,-84.44,Marietta,5,GA
9613,30070,507,33.6,-83.8,Porterdale,16,GA
9614,30071,24579,33.94,-84.21,Norcross,4,GA
9615,30072,644,33.78,-84.2,Pine Lake,4,GA
9616,30075,54529,34.06,-84.38,Roswell,5,GA
9617,30076,44177,34.02,-84.31,Roswell,4,GA
9618,30078,33469,33.86,-84.01,Snellville,4,GA
9619,30079,2894,33.79,-84.26,Scottdale,1,GA
9620,30080,55746,33.87,-84.5,Smyrna,4,GA
9621,30082,26876,33.86,-84.53,Smyrna,3,GA
9622,30083,56038,33.79,-84.2,Stone Mountain,4,GA
9623,30084,36829,33.86,-84.21,Tucker,3,GA
9624,30087,37628,33.82,-84.11,Stone Mountain,5,GA
9625,30088,28465,33.76,-84.17,Stone Mountain,3,GA
9626,30092,34427,33.97,-84.23,Norcross,3,GA
9627,30093,55244,33.91,-84.18,Norcross,4,GA
9628,30094,33029,33.6,-84.1,Conyers,7,GA
9629,30096,69675,33.98,-84.15,Duluth,5,GA
9630,30097,46663,34.02,-84.14,Duluth,5,GA
9631,30101,57244,34.03,-84.7,Acworth,7,GA
9632,30102,38841,34.11,-84.63,Acworth,6,GA
9633,30103,16186,34.4,-84.9,Adairsville,9,GA
9634,30104,4169,34.09,-85.06,Aragon,5,GA
9635,30105,2059,34.5,-85.2,Armuchee,9,GA
9636,30106,19952,33.83,-84.64,Austell,4,GA
9637,30107,14710,34.3,-84.3,Ball Ground,10,GA
9638,30108,7360,33.5,-85.3,Bowdon,10,GA
9639,30110,12724,33.7,-85.2,Bremen,7,GA
9640,30113,6611,33.9,-85.2,Buchanan,11,GA
9641,30114,52268,34.3,-84.5,Canton,10,GA
9642,30115,38817,34.2,-84.4,Canton,9,GA
9643,30116,23536,33.6,-85,Carrollton,11,GA
9644,30117,36008,33.6,-85.1,Carrollton,9,GA
9645,30118,2439,33.572,-85.103,Carrollton,0.681818182,GA
9646,30120,39902,34.2,-84.8,Cartersville,9,GA
9647,30121,23939,34.2,-84.8,Cartersville,10,GA
9648,30122,26121,33.76,-84.65,Lithia Springs,5,GA
9649,30124,2827,34.14,-85.35,Cave Spring,7,GA
9650,30125,24481,34,-85.3,Cedartown,10,GA
9651,30126,39366,33.82,-84.55,Mableton,5,GA
9652,30127,62620,33.9,-84.7,Powder Springs,8,GA
9653,30132,37447,34,-84.9,Dallas,8,GA
9654,30134,42816,33.8,-84.8,Douglasville,7,GA
9655,30135,63790,33.7,-84.7,Douglasville,9,GA
9656,30137,1652,34.12,-84.77,Emerson,2,GA
9657,30139,4261,34.4,-84.7,Fairmount,10,GA
9658,30141,22249,33.86,-84.76,Hiram,5,GA
9659,30143,21695,34.5,-84.4,Jasper,12,GA
9660,30144,54078,34.03,-84.6,Kennesaw,5,GA
9661,30145,7180,34.2,-85,Kingston,9,GA
9662,30147,4455,34.15,-85.22,Lindale,5,GA
9663,30148,558,34.44,-84.29,Marble Hill,3,GA
9664,30149,1867,34.29,-85.19,Mount Berry,0.965909091,GA
9665,30152,43842,33.99,-84.64,Kennesaw,5,GA
9666,30153,18506,34,-85.1,Rockmart,9,GA
9667,30157,48147,33.9,-84.9,Dallas,10,GA
9668,30161,34480,34.3,-85.2,Rome,15,GA
9669,30164,0,34.3,-85.2,Rome,15,GA
9670,30165,41034,34.3,-85.3,Rome,13,GA
9671,30168,26494,33.78,-84.59,Austell,4,GA
9672,30170,2830,33.4,-85.2,Roopville,7,GA
9673,30171,3448,34.36,-84.74,Rydal,7,GA
9674,30173,5678,34.14,-85.13,Silver Creek,5,GA
9675,30175,5943,34.5,-84.5,Talking Rock,11,GA
9676,30176,7190,33.8,-85.3,Tallapoosa,10,GA
9677,30177,1143,34.4,-84.37,Tate,2,GA
9678,30178,2672,34.1,-85,Taylorsville,7,GA
9679,30179,16922,33.8,-85,Temple,9,GA
9680,30180,36277,33.7,-84.9,Villa Rica,9,GA
9681,30182,2476,33.65,-85.25,Waco,7,GA
9682,30183,5338,34.34,-84.59,Waleska,6,GA
9683,30184,7017,34.3,-84.7,White,10,GA
9684,30185,4294,33.51,-84.91,Whitesburg,7,GA
9685,30187,7665,33.7,-84.8,Winston,7,GA
9686,30188,59061,34.12,-84.45,Woodstock,6,GA
9687,30189,36941,34.13,-84.57,Woodstock,4,GA
9688,30204,12731,33.1,-84.1,Barnesville,10,GA
9689,30205,2982,33.26,-84.46,Brooks,7,GA
9690,30206,2967,33.1,-84.44,Concord,6,GA
9691,30213,30646,33.6,-84.6,Fairburn,10,GA
9692,30214,29403,33.49,-84.48,Fayetteville,7,GA
9693,30215,34718,33.4,-84.5,Fayetteville,7,GA
9694,30216,2359,33.24,-83.87,Flovilla,5,GA
9695,30217,9657,33.3,-85.1,Franklin,12,GA
9696,30218,1773,33.13,-84.59,Gay,7,GA
9697,30220,4887,33.23,-84.84,Grantville,7,GA
9698,30222,3917,33,-84.7,Greenville,10,GA
9699,30223,37445,33.3,-84.3,Griffin,11,GA
9700,30224,23683,33.2,-84.2,Griffin,8,GA
9701,30228,40005,33.41,-84.3,Hampton,7,GA
9702,30230,8908,33.2,-84.9,Hogansville,10,GA
9703,30233,22363,33.3,-84,Jackson,12,GA
9704,30234,2187,33.32,-84.03,Jenkinsburg,4,GA
9705,30236,47023,33.53,-84.33,Jonesboro,7,GA
9706,30238,38327,33.5,-84.38,Jonesboro,4,GA
9707,30240,29423,33,-85.1,Lagrange,13,GA
9708,30241,25064,33,-85,Lagrange,10,GA
9709,30248,24289,33.3,-84.1,Locust Grove,8,GA
9710,30250,778,33.41,-84.3,Lovejoy,7,GA
9711,30251,2349,33.18,-84.7,Luthersville,5,GA
9712,30252,43256,33.5,-84,Mcdonough,9,GA
9713,30253,52663,33.45,-84.19,Mcdonough,6,GA
9714,30256,2359,33.02,-84.32,Meansville,5,GA
9715,30257,4703,33.1,-84.2,Milner,7,GA
9716,30258,2824,33,-84.4,Molena,7,GA
9717,30259,2775,33.27,-84.72,Moreland,6,GA
9718,30260,26934,33.58,-84.33,Morrow,3,GA
9719,30263,55931,33.4,-84.9,Newnan,11,GA
9720,30265,34025,33.42,-84.7,Newnan,7,GA
9721,30268,9942,33.6,-84.7,Palmetto,9,GA
9722,30269,35499,33.39,-84.57,Peachtree City,5,GA
9723,30273,14325,33.58,-84.27,Rex,2,GA
9724,30274,34553,33.55,-84.4,Riverdale,5,GA
9725,30275,0,33.4,-84.9,Sargent,12,GA
9726,30276,14922,33.3,-84.6,Senoia,8,GA
9727,30277,22296,33.4,-84.6,Sharpsburg,9,GA
9728,30281,69716,33.6,-84.2,Stockbridge,8,GA
9729,30284,75,33.41,-84.3,Sunny Side,7,GA
9730,30285,425,32.97,-84.25,The Rock,3,GA
9731,30286,23081,32.9,-84.3,Thomaston,12,GA
9732,30288,9261,33.65,-84.32,Conley,2,GA
9733,30289,59,33.3,-84.6,Turin,8,GA
9734,30290,8734,33.48,-84.59,Tyrone,4,GA
9735,30291,22099,33.57,-84.54,Union City,3,GA
9736,30292,6551,33.17,-84.41,Williamson,7,GA
9737,30293,2966,33,-84.6,Woodbury,8,GA
9738,30294,40317,33.64,-84.25,Ellenwood,6,GA
9739,30295,4200,33.1,-84.31,Zebulon,6,GA
9740,30296,28258,33.56,-84.45,Riverdale,3,GA
9741,30297,27580,33.61,-84.36,Forest Park,3,GA
9742,30303,6577,33.75,-84.39,Atlanta,1,GA
9743,30305,23064,33.84,-84.38,Atlanta,2,GA
9744,30306,22347,33.79,-84.35,Atlanta,2,GA
9745,30307,19244,33.77,-84.34,Atlanta,2,GA
9746,30308,17036,33.77,-84.38,Atlanta,1,GA
9747,30309,23029,33.8,-84.39,Atlanta,2,GA
9748,30310,30314,33.73,-84.43,Atlanta,3,GA
9749,30311,36789,33.73,-84.47,Atlanta,3,GA
9750,30312,22464,33.74,-84.38,Atlanta,2,GA
9751,30313,11031,33.76,-84.4,Atlanta,2,GA
9752,30314,23450,33.76,-84.43,Atlanta,2,GA
9753,30315,33710,33.7,-84.38,Atlanta,3,GA
9754,30316,31654,33.74,-84.34,Atlanta,3,GA
9755,30317,13078,33.75,-84.32,Atlanta,2,GA
9756,30318,49277,33.79,-84.44,Atlanta,4,GA
9757,30319,40151,33.86,-84.35,Atlanta,4,GA
9758,30322,2867,33.792,-84.323,Atlanta,0.397727273,GA
9759,30324,25971,33.82,-84.36,Atlanta,2,GA
9760,30326,5698,33.85,-84.36,Atlanta,0.795454545,GA
9761,30327,23120,33.86,-84.42,Atlanta,4,GA
9762,30328,35998,33.93,-84.4,Atlanta,3,GA
9763,30329,28486,33.83,-84.33,Atlanta,3,GA
9764,30331,63496,33.72,-84.56,Atlanta,7,GA
9765,30332,3370,33.75,-84.39,Atlanta,1,GA
9766,30334,0,33.749,-84.387,Atlanta,0.170454545,GA
9767,30336,522,33.74,-84.57,Atlanta,4,GA
9768,30337,13431,33.64,-84.44,Atlanta,3,GA
9769,30338,34411,33.94,-84.32,Atlanta,3,GA
9770,30339,21656,33.87,-84.45,Atlanta,4,GA
9771,30340,29146,33.89,-84.23,Atlanta,3,GA
9772,30341,31160,33.89,-84.28,Atlanta,3,GA
9773,30342,30423,33.88,-84.38,Atlanta,3,GA
9774,30344,33494,33.68,-84.44,Atlanta,4,GA
9775,30345,24971,33.85,-84.28,Atlanta,2,GA
9776,30346,5215,33.92,-84.34,Atlanta,0.738636364,GA
9777,30349,69996,33.6,-84.5,Atlanta,9,GA
9778,30350,37211,33.98,-84.32,Atlanta,4,GA
9779,30354,16819,33.66,-84.4,Atlanta,3,GA
9780,30360,15529,33.93,-84.26,Atlanta,3,GA
9781,30363,3066,33.792,-84.399,Atlanta,0.568181818,GA
9782,30401,13227,32.6,-82.4,Swainsboro,16,GA
9783,30410,1544,32.2,-82.5,Ailey,8,GA
9784,30411,4733,32.1,-82.8,Alamo,11,GA
9785,30412,105,32,-82.5,Alston,9,GA
9786,30413,1959,32.9,-82.5,Bartow,10,GA
9787,30415,6555,32.4,-81.6,Brooklet,11,GA
9788,30417,10817,32.2,-81.9,Claxton,11,GA
9789,30420,1097,32.26,-82.14,Cobbtown,7,GA
9790,30421,3804,32.2,-82.1,Collins,8,GA
9791,30423,194,32.2,-81.9,Daisy,10,GA
9792,30425,1280,32.6,-82,Garfield,12,GA
9793,30426,780,33,-81.7,Girard,11,GA
9794,30427,12136,31.9,-81.9,Glennville,13,GA
9795,30428,2949,32.2,-82.7,Glenwood,20,GA
9796,30429,196,32.2,-81.9,Hagan,10,GA
9797,30434,5348,33,-82.4,Louisville,15,GA
9798,30436,11838,32.2,-82.3,Lyons,21,GA
9799,30438,42,32.15,-82.04,Manassas,4,GA
9800,30439,10928,32.4,-82.1,Metter,12,GA
9801,30441,1876,32.8,-82.3,Midville,14,GA
9802,30442,7719,32.8,-82,Millen,14,GA
9803,30445,3947,32.2,-82.6,Mount Vernon,11,GA
9804,30446,1545,32.6,-81.5,Newington,8,GA
9805,30448,27,32.6,-82.3,Nunez,22,GA
9806,30449,163,32.6,-81.5,Oliver,10,GA
9807,30450,2232,32.56,-81.94,Portal,6,GA
9808,30451,31,32.4,-82.1,Pulaski,12,GA
9809,30452,1177,32.3,-81.9,Register,7,GA
9810,30453,10121,32,-82.1,Reidsville,10,GA
9811,30454,762,32.44,-82.73,Rockledge,6,GA
9812,30455,563,32.7,-81.8,Rocky Ford,7,GA
9813,30456,2253,33,-81.8,Sardis,8,GA
9814,30457,6280,32.4,-82.5,Soperton,14,GA
9815,30458,43039,32.4,-81.9,Statesboro,13,GA
9816,30460,1361,32.4,-81.8,Statesboro,11,GA
9817,30461,14396,32.5,-81.7,Statesboro,12,GA
9818,30464,66,32.5,-82.1,Stillmore,16,GA
9819,30467,11993,32.7,-81.6,Sylvania,20,GA
9820,30470,326,32.29,-82.51,Tarrytown,6,GA
9821,30471,5490,32.5,-82.1,Twin City,15,GA
9822,30473,2232,32,-82.5,Uvalda,9,GA
9823,30474,17135,32.2,-82.4,Vidalia,13,GA
9824,30475,0,32.2,-82.4,Vidalia,14,GA
9825,30477,2947,32.9,-82.4,Wadley,9,GA
9826,30501,28488,34.32,-83.81,Gainesville,5,GA
9827,30504,25245,34.27,-83.89,Gainesville,5,GA
9828,30506,43500,34.3,-83.9,Gainesville,12,GA
9829,30507,29805,34.3,-83.8,Gainesville,8,GA
9830,30510,8424,34.45,-83.57,Alto,6,GA
9831,30511,3918,34.46,-83.47,Baldwin,6,GA
9832,30512,19851,34.9,-84,Blairsville,14,GA
9833,30513,11036,34.8,-84.3,Blue Ridge,16,GA
9834,30516,1436,34.38,-83.03,Bowersville,5,GA
9835,30517,12832,34.13,-83.79,Braselton,5,GA
9836,30518,49192,34.12,-84.01,Buford,6,GA
9837,30519,45128,34.09,-83.94,Buford,6,GA
9838,30520,4866,34.3,-83.1,Canon,8,GA
9839,30521,4901,34.4,-83.3,Carnesville,9,GA
9840,30522,857,34.8,-84.4,Cherry Log,9,GA
9841,30523,12110,34.7,-83.5,Clarkesville,14,GA
9842,30525,6724,34.9,-83.4,Clayton,18,GA
9843,30527,4370,34.48,-83.77,Clermont,5,GA
9844,30528,23528,34.6,-83.8,Cleveland,13,GA
9845,30529,10121,34.2,-83.5,Commerce,8,GA
9846,30530,6695,34.2,-83.4,Commerce,11,GA
9847,30531,10621,34.5,-83.6,Cornelia,8,GA
9848,30533,25201,34.5,-84,Dahlonega,13,GA
9849,30534,29045,34.5,-84.1,Dawsonville,13,GA
9850,30535,7572,34.59,-83.57,Demorest,5,GA
9851,30536,8052,34.7,-84.4,Ellijay,11,GA
9852,30537,1393,34.96,-83.35,Dillard,5,GA
9853,30538,2433,34.5,-83.27,Eastanollee,5,GA
9854,30540,18746,34.7,-84.5,Ellijay,13,GA
9855,30541,1613,34.9,-84.5,Epworth,9,GA
9856,30542,36649,34.17,-83.91,Flowery Branch,6,GA
9857,30543,4282,34.29,-83.65,Gillsville,6,GA
9858,30545,809,34.73,-83.77,Helen,6,GA
9859,30546,6498,34.9,-83.7,Hiawassee,10,GA
9860,30547,3090,34.37,-83.47,Homer,6,GA
9861,30548,17563,34.1,-83.8,Hoschton,8,GA
9862,30549,23126,34.1,-83.6,Jefferson,8,GA
9863,30552,1805,34.8,-83.4,Lakemont,8,GA
9864,30553,7503,34.4,-83.1,Lavonia,8,GA
9865,30554,7668,34.4,-83.6,Lula,9,GA
9866,30555,2207,34.97,-84.42,Mc Caysville,5,GA
9867,30557,4561,34.5,-83.2,Martin,8,GA
9868,30558,5869,34.3,-83.6,Maysville,8,GA
9869,30559,4675,34.9,-84.2,Mineral Bluff,8,GA
9870,30560,4672,34.9,-84.2,Morganton,9,GA
9871,30562,1194,34.9,-83.4,Mountain City,20,GA
9872,30563,6265,34.56,-83.46,Mount Airy,5,GA
9873,30564,3833,34.5,-83.9,Murrayville,7,GA
9874,30565,4355,34.09,-83.41,Nicholson,4,GA
9875,30566,7507,34.24,-83.89,Oakwood,2,GA
9876,30567,3506,34.19,-83.68,Pendergrass,6,GA
9877,30568,2281,34.95,-83.42,Rabun Gap,6,GA
9878,30571,3815,34.72,-83.7,Sautee Nacoochee,7,GA
9879,30572,1074,34.7,-84.1,Suches,9,GA
9880,30573,247,34.8,-83.4,Tallulah Falls,9,GA
9881,30575,1098,34.2,-83.72,Talmo,3,GA
9882,30576,2430,34.8,-83.4,Tiger,8,GA
9883,30577,22317,34.6,-83.3,Toccoa,13,GA
9884,30581,0,34.8,-83.4,Wiley,9,GA
9885,30582,5361,34.91,-83.9,Young Harris,7,GA
9886,30601,22932,34,-83.35,Athens,4,GA
9887,30602,2639,33.95,-83.37,Athens,0.909090909,GA
9888,30605,41295,33.9,-83.32,Athens,6,GA
9889,30606,41696,33.94,-83.44,Athens,5,GA
9890,30607,11552,34.03,-83.45,Athens,5,GA
9891,30609,2215,33.9,-83.37,Athens,2,GA
9892,30619,1284,33.85,-83.25,Arnoldsville,7,GA
9893,30620,12440,33.93,-83.75,Bethlehem,6,GA
9894,30621,5276,33.8,-83.48,Bishop,6,GA
9895,30622,10634,33.9,-83.5,Bogart,7,GA
9896,30623,268,33.8,-83.48,Bostwick,6,GA
9897,30624,3187,34.2,-83.1,Bowman,8,GA
9898,30625,2447,33.53,-83.36,Buckhead,6,GA
9899,30627,2087,34,-82.9,Carlton,11,GA
9900,30628,7783,34.03,-83.22,Colbert,7,GA
9901,30629,4521,34.1,-83.1,Comer,9,GA
9902,30630,1993,33.9,-83.15,Crawford,7,GA
9903,30631,1952,33.6,-82.8,Crawfordville,12,GA
9904,30633,8851,34.2,-83.3,Danielsville,8,GA
9905,30634,1870,34.2,-82.9,Dewy Rose,7,GA
9906,30635,15003,34.1,-82.8,Elberton,16,GA
9907,30641,2108,33.78,-83.57,Good Hope,5,GA
9908,30642,11380,33.5,-83.2,Greensboro,15,GA
9909,30643,16849,34.4,-82.9,Hartwell,10,GA
9910,30646,6293,34.08,-83.31,Hull,7,GA
9911,30648,3181,33.9,-83,Lexington,9,GA
9912,30650,11399,33.6,-83.4,Madison,14,GA
9913,30655,24638,33.8,-83.7,Monroe,10,GA
9914,30656,15363,33.9,-83.7,Monroe,8,GA
9915,30660,1317,33.8,-82.9,Rayle,9,GA
9916,30662,8995,34.3,-83.1,Royston,9,GA
9917,30663,3163,33.6,-83.6,Rutledge,8,GA
9918,30664,29,33.6,-82.8,Sharon,12,GA
9919,30665,114,33.5,-83.2,Siloam,12,GA
9920,30666,9829,33.96,-83.58,Statham,7,GA
9921,30667,1102,33.8,-83.2,Stephens,8,GA
9922,30668,1561,33.9,-82.7,Tignall,13,GA
9923,30669,3276,33.7,-83.1,Union Point,13,GA
9924,30673,7525,33.7,-82.7,Washington,15,GA
9925,30677,18094,33.8,-83.4,Watkinsville,11,GA
9926,30678,1441,33.5,-83.1,White Plains,8,GA
9927,30680,41082,34,-83.7,Winder,9,GA
9928,30683,6513,33.93,-83.26,Winterville,7,GA
9929,30701,39321,34.5,-85,Calhoun,11,GA
9930,30705,33440,34.7,-84.8,Chatsworth,13,GA
9931,30707,15685,34.8,-85.3,Chickamauga,14,GA
9932,30708,233,34.96,-84.66,Cisco,3,GA
9933,30710,6642,34.94,-84.91,Cohutta,7,GA
9934,30711,3561,34.9,-84.7,Crandall,8,GA
9935,30720,28582,34.8,-85,Dalton,12,GA
9936,30721,53704,34.8,-84.9,Dalton,15,GA
9937,30725,4383,34.93,-85.36,Flintstone,5,GA
9938,30726,0,34.976,-85.141,Graysville,0.170454545,GA
9939,30728,20490,34.7,-85.2,La Fayette,13,GA
9940,30730,1819,34.38,-85.41,Lyerly,6,GA
9941,30731,2601,34.6,-85.5,Menlo,13,GA
9942,30733,2444,34.42,-85.05,Plainville,4,GA
9943,30734,3636,34.5,-84.7,Ranger,7,GA
9944,30735,5819,34.6,-84.9,Resaca,8,GA
9945,30736,42090,34.9,-85.1,Ringgold,10,GA
9946,30738,3542,34.8,-85.5,Rising Fawn,10,GA
9947,30739,5893,34.8,-85.22,Rock Spring,5,GA
9948,30740,8153,34.76,-85.09,Rocky Face,6,GA
9949,30741,29792,34.94,-85.27,Rossville,5,GA
9950,30742,7902,34.95,-85.24,Fort Oglethorpe,2,GA
9951,30746,1423,34.6,-85,Sugar Valley,7,GA
9952,30747,15996,34.5,-85.3,Summerville,13,GA
9953,30750,4905,34.94,-85.39,Lookout Mountain,3,GA
9954,30751,11,34.986,-84.7392,Tennga,0.056818182,GA
9955,30752,8227,34.9,-85.5,Trenton,8,GA
9956,30753,6807,34.59,-85.28,Trion,6,GA
9957,30755,8486,34.86,-85.04,Tunnel Hill,6,GA
9958,30756,125,34.9,-84.9,Varnell,7,GA
9959,30757,2426,34.93,-85.44,Wildwood,4,GA
9960,30802,6143,33.6,-82.3,Appling,9,GA
9961,30803,842,33.2,-82.6,Avera,8,GA
9962,30805,2730,33.3,-82.2,Blythe,7,GA
9963,30807,75,33.452,-82.647,Camak,0.170454545,GA
9964,30808,4035,33.39,-82.38,Dearing,6,GA
9965,30809,44679,33.56,-82.16,Evans,6,GA
9966,30810,2000,33.2,-82.6,Gibson,10,GA
9967,30812,351,33.3,-82,Gracewood,10,GA
9968,30813,37820,33.47,-82.22,Grovetown,6,GA
9969,30814,8295,33.43,-82.31,Harlem,6,GA
9970,30815,39982,33.3,-82.1,Hephzibah,10,GA
9971,30816,1811,33.2,-82.1,Keysville,11,GA
9972,30817,7504,33.8,-82.4,Lincolnton,12,GA
9973,30818,695,33.26,-82.33,Matthews,6,GA
9974,30820,1270,33.2,-82.7,Mitchell,8,GA
9975,30821,767,33.5,-82.7,Norwood,11,GA
9976,30822,870,32.9,-81.9,Perkins,8,GA
9977,30823,1909,33.2,-82.4,Stapleton,9,GA
9978,30824,17461,33.5,-82.5,Thomson,13,GA
9979,30828,4292,33.4,-82.7,Warrenton,11,GA
9980,30830,14378,33.1,-82,Waynesboro,19,GA
9981,30833,3384,33.2,-82.4,Wrens,8,GA
9982,30901,15849,33.43,-81.96,Augusta,5,GA
9983,30903,799,33.43,-81.96,Augusta,5,GA
9984,30904,24765,33.48,-82.02,Augusta,4,GA
9985,30905,8029,33.4,-82.17,Augusta,5,GA
9986,30906,59945,33.3,-82,Augusta,10,GA
9987,30907,51665,33.53,-82.09,Augusta,5,GA
9988,30909,43080,33.48,-82.1,Augusta,6,GA
9989,30912,215,33.469,-81.989,Augusta,0.397727273,GA
9990,31001,4657,32,-83.3,Abbeville,12,GA
9991,31002,2581,32.6,-82.6,Adrian,11,GA
9992,31003,130,32.6,-83.22,Allentown,0.965909091,GA
9993,31005,18253,32.5,-83.6,Bonaire,9,GA
9994,31006,4429,32.6,-84.3,Butler,13,GA
9995,31007,1037,32.2,-83.9,Byromville,9,GA
9996,31008,17861,32.6,-83.8,Byron,7,GA
9997,31009,1446,32.3,-83,Cadwell,10,GA
9998,31011,862,32.1,-83.1,Chauncey,7,GA
9999,31012,2782,32.4,-83.2,Chester,8,GA
10000,31014,13747,32.4,-83.3,Cochran,14,GA
10001,31015,21808,31.9,-83.8,Cordele,12,GA
10002,31016,1496,32.8,-84.1,Culloden,12,GA
10003,31017,1581,32.6,-83.2,Danville,9,GA
10004,31018,2697,33,-82.6,Davisboro,12,GA
10005,31019,2368,32.42,-83.05,Dexter,6,GA
10006,31020,2159,32.6,-83.5,Dry Branch,15,GA
10007,31021,28060,32.5,-82.9,Dublin,20,GA
10008,31022,1609,32.5,-83.1,Dudley,7,GA
10009,31023,14108,32.2,-83.2,Eastman,15,GA
10010,31024,20165,33.3,-83.3,Eatonton,14,GA
10011,31025,1285,32.3,-83.7,Elko,7,GA
10012,31027,9341,32.6,-82.8,East Dublin,13,GA
10013,31028,5779,32.63,-83.69,Centerville,2,GA
10014,31029,17109,33,-83.9,Forsyth,15,GA
10015,31030,18124,32.6,-83.9,Fort Valley,13,GA
10016,31031,6098,32.9,-83.3,Gordon,10,GA
10017,31032,14298,33,-83.6,Gray,11,GA
10018,31033,2084,33.1,-83.5,Haddock,11,GA
10019,31035,1350,32.86,-82.71,Harrison,7,GA
10020,31036,12682,32.3,-83.5,Hawkinsville,14,GA
10021,31037,4728,32.1,-82.9,Helena,8,GA
10022,31038,708,33.2,-83.6,Hillsboro,8,GA
10023,31039,0,32.596,-84.382,Howard,0.170454545,GA
10024,31041,810,32.4,-84.2,Ideal,7,GA
10025,31042,1686,32.77,-83.18,Irwinton,6,GA
10026,31044,3409,32.7,-83.4,Jeffersonville,12,GA
10027,31045,55,33.29,-82.76,Jewell,2,GA
10028,31046,3098,33,-83.8,Juliette,9,GA
10029,31047,13432,32.48,-83.64,Kathleen,6,GA
10030,31049,1913,32.7,-82.5,Kite,8,GA
10031,31050,1053,32.74,-83.95,Knoxville,5,GA
10032,31051,181,32.147,-83.878,Lilly,0.625,GA
10033,31052,8441,32.78,-83.85,Lizella,7,GA
10034,31054,1744,32.89,-83.21,Mc Intyre,5,GA
10035,31055,8222,32,-82.8,Mc Rae,10,GA
10036,31057,2153,32.4,-83.9,Marshallville,8,GA
10037,31058,1384,32.5,-84.4,Mauk,10,GA
10038,31060,2245,32,-83.1,Milan,12,GA
10039,31061,44149,33.1,-83.2,Milledgeville,14,GA
10040,31062,474,33.05,-83.22,Milledgeville,0.965909091,GA
10041,31063,5430,32.3,-83.9,Montezuma,9,GA
10042,31064,9350,33.3,-83.7,Monticello,13,GA
10043,31065,864,32.57,-83.15,Montrose,7,GA
10044,31066,1667,32.8,-84,Musella,8,GA
10045,31067,242,32.86,-82.96,Oconee,0.909090909,GA
10046,31068,4995,32.3,-84.1,Oglethorpe,11,GA
10047,31069,19439,32.4,-83.7,Perry,9,GA
10048,31070,938,32.2,-83.8,Pinehurst,7,GA
10049,31071,1030,32.1,-83.5,Pineview,7,GA
10050,31072,1426,32,-83.6,Pitts,10,GA
10051,31075,2818,32.4,-83,Rentz,8,GA
10052,31076,3429,32.6,-84.1,Reynolds,10,GA
10053,31077,1363,32,-83.2,Rhine,8,GA
10054,31078,3034,32.7,-84.1,Roberta,9,GA
10055,31079,2237,31.9,-83.4,Rochelle,11,GA
10056,31081,255,32.42,-84.28,Rupert,7,GA
10057,31082,10329,33,-82.9,Sandersville,16,GA
10058,31083,339,32.052,-82.824,Scotland,0.681818182,GA
10059,31084,8,31.9,-83.5,Seville,7,GA
10060,31085,1065,33.42,-83.63,Shady Dale,7,GA
10061,31087,8883,33.3,-83,Sparta,18,GA
10062,31088,50799,32.58,-83.65,Warner Robins,5,GA
10063,31089,4444,32.9,-82.8,Tennille,10,GA
10064,31090,781,32.8,-83.1,Toomsboro,11,GA
10065,31091,4850,32.2,-83.7,Unadilla,9,GA
10066,31092,6985,32.1,-83.8,Vienna,13,GA
10067,31093,30742,32.65,-83.65,Warner Robins,4,GA
10068,31094,1126,33.1,-82.8,Warthen,9,GA
10069,31096,6968,32.7,-82.8,Wrightsville,14,GA
10070,31097,1501,32.9,-84.1,Yatesville,7,GA
10071,31098,3439,32.62,-83.57,Warner Robins,4,GA
10072,31201,8774,32.81,-83.62,Macon,4,GA
10073,31204,29454,32.86,-83.67,Macon,4,GA
10074,31206,28902,32.8,-83.69,Macon,5,GA
10075,31207,1075,32.829,-83.651,Macon,0.284090909,GA
10076,31210,33887,32.9,-83.75,Macon,7,GA
10077,31211,15803,32.9,-83.6,Macon,9,GA
10078,31213,0,32.82,-83.62,Macon,3,GA
